n,file,score,confidence,query,serp_position,source_domain,source_page,image_url,title,source_size,output_size,kb,quality_note,orig_file
1,mangiarotti-m1__01.jpg,71.8,alta,Mangiarotti M1,4,intondo.com,https://www.intondo.com/it/products/38468/mobili/tavoli/tavolo-tondo-modello-m1-di-angelo-mangiarotti-anni-70,https://www.intondo.com/media/mounted_nas/app-models-product/2022/464236/conversions/intondo-round-table-model-m1-by-mangiarotti-1970s-5-large.webp,"Tavolo tondo modello M1 di Angelo Mangiarotti, anni '70",1280x1707,1600x1600,385.5,"sorgente 1280x1707, 173.4KB; sorgente con trasparenza; q=94; immagine preservata intera: sorgente 1280x1707; niente scontorno/crop",
1,ponti-leggera__01.jpg,75.4,alta,Ponti Leggera,1,internionline.it,https://www.internionline.it/it/products/cassina-leggera,https://www.internionline.it/cdn/shop/products/646_2050_01_76f23993-6c00-45e1-8694-f3bd12b98e7b.jpg?v=1710162639&width=2000,Leggera,2000x2000,1600x1600,197.4,"sorgente 2000x2000, 83.3KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 2000x2000; niente scontorno/crop",
1,sambonet-centrotavola__01.jpg,106.8,alta,Sambonet Centro Tavola,4,sambonet.com,https://www.sambonet.com/it-it/centrotavola-/55561-24_vg.html?srsltid=AfmBOortxmGGPCbeobfw5VXRJ07biS1HguW4PKOqYbxN53-mXJO6gFmT,https://www.sambonet.com/dw/image/v2/BGMT_PRD/on/demandware.static/-/Sites-sbt-catalog-master/default/dwc4cfa79a/images/high-res/55561-24.jpg?sw=1600&sh=1600,Centrotavola,1600x1600,1600x1600,224.4,"sorgente 1600x1600, 87.9KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1600x1600; niente scontorno/crop",
1,starck-ara__01.jpg,68.6,alta,Starck Ara,5,starck.com,https://www.starck.com/n-a-p3415,https://www.starck.com/00DATA/cms/portraits/2009-starck-ara-sofia-mauro-cap-ferret-00060-018d.jpg,2009 Starck Ara ©Sofia Mauro,1347x917,1600x1600,418.9,"sorgente 1347x917, 112.7KB; sfondo chiaro pulito ai bordi (82%); q=94; immagine preservata intera: sorgente 1347x917; niente scontorno/crop",
2,starck-ara__02.jpg,67.4,alta,Starck Ara,11,roseberys.co.uk,https://www.roseberys.co.uk/bidding/A0600-design-since-1860-476/356-philippe-starck-b1949-for-flospair-of-ara-table-lamps-circa-544566,https://am-s3-bucket-assets.s3.eu-west-2.amazonaws.com/roseberys/prod/lot_images/xlarge/5b9228cf-e3d9-ed11-a7c7-0022483ed28e/1eb441e3-d003-ee11-8f6e-00224841f57d.webp,Roseberys London | Philippe Starck (b.1949) for Flos Pair of 'Ara' table,4000x5034,1600x1600,191.0,"sorgente 4000x5034, 95.1KB; sfondo chiaro pulito ai bordi (99%); q=96; immagine preservata intera: sorgente 4000x5034; niente scontorno/crop",
1,starck-gunlamp__01.jpg,44.8,media,Starck Gun Lamp,10,socialdesignmagazine.com,https://socialdesignmagazine.com/mag/products-selection/product/lampada-da-tavolo-bedside-gun-h-42-cm-biancocromato-design-philippe-starck-for-flos/,https://socialdesignmagazine.com/mag/products-selection/wp-content/uploads/sites/2/2023/02/Lampada-Da-Tavolo-Bedside-Gun-H-42-cm-BiancoCromato-Flos-Philippe-Starck-scaled.jpg,Lampada Da Tavolo Bedside Gun / H 42 cm Bianco|Cromato design Philippe  Starck for Flos - SDM Product Selection,1585x2560,1600x1600,186.7,"sorgente 1585x2560, 119.9KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1585x2560; niente scontorno/crop",
1,starck-drglob__01.jpg,73.4,alta,"""Dr. Glob"" ""Starck""",6,intondo.com,https://www.intondo.com/it/products/12138/sedute/sedie/sedia-dr-glob-di-philippe-starck-per-kartell-corallo-anni-90,https://www.intondo.com/media/mounted_nas/app-models-product/2020/120043/conversions/intondo-dr-glob-chair-by-philippe-starck-for-kartell-coral-1990s-1164752-large.webp,"Sedia Dr Glob di Philippe Starck per Kartell, corallo, anni '90",1280x2022,1600x1600,219.9,"sorgente 1280x2022, 72.7KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1280x2022; niente scontorno/crop",
1,eames-lcw__01.jpg,65.2,media,Eames LCW,7,dominidesign.com,https://dominidesign.com/it/eames-poltrona-lcw.html,https://cdn.dominidesign.com/media/catalog/product/cache/45577f5cab09a6e1fee8bd90a55b7afb/t/y/ty-lcw-ash.jpg,Eames LCW | poltrona,2000x1942,1600x1600,361.2,"sorgente 2000x1942, 185.8KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 2000x1942; niente scontorno/crop",
1,eames-wirechair__01.jpg,142.8,alta,Eames Wire Chair,4,hermanmiller.com,https://www.hermanmiller.com/products/seating/side-chairs/eames-wire-chairs/,https://www.hermanmiller.com/content/dam/hmicom/page_assets/products/eames_wire_chairs/it_prd_ovw_eames_wire_chairs_01.jpg,Eames Wire - Side Chair - Herman Miller,1200x1600,1600x1600,176.7,"sorgente 1200x1600, 100.7KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1200x1600; niente scontorno/crop",
1,cacciadominioni-catilina__01.jpg,88.2,alta,Dominioni Catilina,2,azucena.it,https://www.azucena.it/it/collezioni/catilina,https://www.azucena.it/App_Files/Catalogo/0016/Immagini/Catilina5698_2018.jpg,"Poltrone, sedie e sgabello Catilina",1875x2500,1600x1600,145.5,"sorgente 1875x2500, 65.5KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1875x2500; niente scontorno/crop",
1,sottsass-superbox__01.jpg,76.6,alta,Sottsass Superbox,10,sothebys.com,https://www.sothebys.com/en/buy/auction/2024/collection-yves-gastou/lamatore-del-magnetofono-superbox-superbox,https://sothebys-md.brightspotcdn.com/dims4/default/953f434/2147483647/strip/true/crop/1836x2000+0+0/resize/4096x4462!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fwebnative%2Fimages%2F2e%2F8d%2F88ec6b5844f7b180839de67b96f5%2Fpf2424-cvqwy-t2-rx-01.jpg,Ettore Sottsass | L'Amatore del Magnetofono Superbox | Superbox,4096x4462,1600x1600,326.5,"sorgente 4096x4462, 719.1KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 4096x4462; niente scontorno/crop",
1,aulenti-locus-solus-armchair__01.jpg,89.4,alta,Aulenti Locus Solus Armchair,1,exteta.it,https://www.exteta.it/prodotti/sedie-sgabelli-e-poltrone/locus-solus-armchair-1964,https://exteta-strapi.futurecriteria.com/uploads/Locus_Solus_Armchair5_Mobile_29044492cb.jpg,"Locus Solus Armchair 1964 – Sedie, Sgabelli & Poltrone | Exteta",1920x2400,1600x1600,324.1,"sorgente 1920x2400, 186.3KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1920x2400; niente scontorno/crop",
1,aulenti-locus-solus-loveseat__01.jpg,74.2,alta,Aulenti Locus Solus Loveseat,2,architonic.com,https://www.architonic.com/it/p/exteta-locus-solus-loveseat-1434729/,https://media.architonic.com/m-on/3105055/product/1434729/exteta_locus-solus-loveseat_b4f0d303.jpeg?format=webp&quality=75,LOCUS SOLUS LOVESEAT – Panche di Exteta | Architonic,3000x2563,1600x1600,396.8,"sorgente 3000x2563, 219.5KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 3000x2563; niente scontorno/crop",
1,aulenti-tavolo-con-ruote__01.jpg,50.8,media,Aulenti Tavolo con Ruote,5,moobilia.it,https://www.moobilia.it/prodotto/tour-tavolo/?srsltid=AfmBOorL5EH-a26MMFuSu2AgBtCa8lGG4guIn7sI3zfBe6lkHtlmkMtK,https://www.moobilia.it/wp-content/uploads/2020/12/ec7e9b470994420f8ccc93d57663390b.jpg,Tour - Tavolo - Gae Aulenti - FontanaArte - Moobilia,2073x2073,1600x1600,391.2,"sorgente 2073x2073, 400.4KB; sfondo chiaro pulito ai bordi (100%); q=92; immagine preservata intera: sorgente 2073x2073; niente scontorno/crop",
2,aulenti-tavolo-con-ruote__02.jpg,39.4,media,Aulenti Tavolo con Ruote,11,incanto.auction,https://www.incanto.auction/uk/auction-0211/tavolo-con-ruote-mod-2746-49071,https://api.incanto.auction/api/lotto/immagine/49071.jpg,Tavolo con ruote mod. 2746,1333x2000,1600x1600,200.2,"sorgente 1333x2000, 114.1KB; sfondo chiaro pulito ai bordi (89%); q=96; immagine preservata intera: sorgente 1333x2000; niente scontorno/crop",
1,eames-esu__01.jpg,65.6,media,Eames Eames Storage Unit,5,dellachiara.it,https://www.dellachiara.it/shop/arredi/librerie-mensole/eames-storage-unit-esu-bookcase-libreria/?srsltid=AfmBOoq_CqnABtHh8iCLHz0msdlcXOL0AUV22m10GJ2hOamakEeb5O-V,https://www.dellachiara.it/wp-content/uploads/2019/08/VITRA_Eames-Storage_bookcase_libreria.jpg,Vitra Eames Storage Unit ESU Bookcase libreria | Della Chiara,1400x1400,1600x1600,314.3,"sorgente 1400x1400, 107.0KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1400x1400; niente scontorno/crop",
2,eames-esu__02.jpg,64.0,media,Eames Eames Storage Unit,8,denverartmuseum.org,https://www.denverartmuseum.org/en/blog/learn-more-about-eames-storage-unit,https://d26jxt5097u8sr.cloudfront.net/s3fs-public/2025-03/Eames-storage-unit.jpg,Learn More about the Eames Storage Unit | Denver Art Museum,2394x2178,1600x1600,411.2,"sorgente 2394x2178, 1701.6KB; sfondo chiaro pulito ai bordi (97%); q=92; immagine preservata intera: sorgente 2394x2178; niente scontorno/crop",
1,castiglioni-sanluca__01.jpg,85.0,alta,Castiglioni San Luca,3,fondazioneachillecastiglioni.it,https://www.fondazioneachillecastiglioni.it/progetto/poltrona-sanluca/,http://www.fondazioneachillecastiglioni.it/wp-content/uploads/2014/02/sanluca-2.jpg,FONDAZIONE ACHILLE CASTIGLIONI,2362x2565,1600x1600,357.7,"sorgente 2362x2565, 441.6KB; sfondo chiaro pulito ai bordi (100%); q=94; immagine preservata intera: sorgente 2362x2565; niente scontorno/crop",
2,castiglioni-sanluca__02.jpg,65.8,media,Castiglioni San Luca,4,poltronafrau.com,https://www.poltronafrau.com/it/it/prodotti/sanluca-ottoman.html?srsltid=AfmBOooTwhK-rEmuCV83VXB0KN_qH9uJOz0apNY2jiiXde6T_WQ2A92O,https://www.poltronafrau.com/content/dam/ld/poltronafrau/products/s/a/n/sanluca-ottoman/01_hero/sanluca-ottoman-v1.jpg/jcr:content/renditions/cq5dam.thumbnail.1500.1500.jpg,Sanluca | Pouf - Fratelli Achille e Pier Giacomo Castiglioni,1500x667,1600x1600,114.0,"sorgente 1500x667, 95.1KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1500x667; niente scontorno/crop",
1,magistretti-silver__01.jpg,137.8,alta,Magistretti Silver,4,depadova.com,https://www.depadova.com/it/product/silver-sedia/,https://www.depadova.com/wp-content/uploads/2022/06/SILVER.jpg,Sedia ufficio design Silver | De Padova,1920x1080,1600x1600,178.9,"sorgente 1920x1080, 65.5KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1920x1080; niente scontorno/crop",
1,bonetto-matsunaga-inspector-midi-130-w__01.jpg,71.4,alta,Bonetto Inspector Midi 130 W,1,adidesignmuseum.org,https://www.adidesignmuseum.org/i-premiati/rilevatore-di-quote-inspector-midi-130-w/,https://www.adidesignmuseum.org/static/upload/197/1979_inspector-midi-130-w_01_027_79.jpg,Rilevatore di quote “Inspector Midi 130 W” - ADI Design Museum,978x1280,1600x1600,416.1,"sorgente 978x1280, 270.1KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 978x1280; niente scontorno/crop",
1,bellini-cmc-7__01.jpg,67.4,alta,Bellini CMC 7,6,adidesignmuseum.org,https://www.adidesignmuseum.org/i-premiati/macchina-marcatrice-di-caratteri-magnetici-cmc7--7004/,https://www.adidesignmuseum.org/static/upload/196/1964_cmc7_h1280.jpg,Macchina marcatrice di caratteri magnetici “CMC7 – 7004” - ADI Design Museum,1854x1280,1600x1600,370.3,"sorgente 1854x1280, 217.9KB; sfondo chiaro pulito ai bordi (96%); q=96; immagine preservata intera: sorgente 1854x1280; niente scontorno/crop",
1,bellini-amanta__01.jpg,72.2,alta,Bellini Amanta,12,cambiaste.com,https://www.cambiaste.com/it/asta-0856/mario-bellini-poltrona-mod-amanta-282145,https://imageapi.cambiaste.com/api/lotto/immagine/282145.jpg,Mario Bellini : Poltrona mod. Amanta - Asta Arredi del '900 - Cambi Casa  d'Aste,1200x1200,1600x1600,250.1,"sorgente 1200x1200, 85.1KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1200x1200; niente scontorno/crop",
1,bellini-pop-ga-45__01.jpg,54.4,media,Bellini Pop GA 45,2,intondo.com,https://www.intondo.com/it/products/145556/mirabilia/strumenti-e-tecnologia/mangiadischi-ga-45-pop-di-mario-bellini-per-minerva-1968,https://www.intondo.com/media/mounted_nas/app-models-product/2026/2099861/conversions/media-library2fYqf7-large.webp,"Mangiadischi GA 45 Pop di Mario Bellini per Minerva, 1968 | intOndo",1280x1707,1600x1600,447.2,"sorgente 1280x1707, 139.7KB; sfondo chiaro pulito ai bordi (99%); q=94; immagine preservata intera: sorgente 1280x1707; niente scontorno/crop",
2,bellini-pop-ga-45__02.jpg,44.0,media,Bellini Pop GA 45,9,cultura.biografieonline.it,https://cultura.biografieonline.it/mangiadischi-minerva-mario-bellini/,https://cultura.biografieonline.it/wp-content/uploads/2020/08/Mangiadischi-Minerva-GA-45-Pop-Mario-Bellini.jpg,"Mangiadischi Minerva GA 45 Pop, del designer Mario Bellini",1200x675,1600x1600,260.6,"sorgente 1200x675, 86.8KB; sfondo chiaro pulito ai bordi (85%); q=96; immagine preservata intera: sorgente 1200x675; niente scontorno/crop",
1,bellini-bamboletto__01.jpg,153.4,alta,Bellini Bamboletto,1,bebitalia.com,https://www.bebitalia.com/it-it/it-bamboletto-letti.html,https://www.bebitalia.com/media/catalog/product/S/l/Slider_0_235339_bebitalia_bed_Le-Bambole-06.jpg,Letto Bamboletto - B&B Italia,2549x1500,1600x1600,192.7,"sorgente 2549x1500, 94.6KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 2549x1500; niente scontorno/crop",
1,bellini-684__01.jpg,167.4,alta,Bellini 684,1,cassina.com,https://www.cassina.com/it/it/prodotti/684.html?srsltid=AfmBOor8-FerTsfWM4ZFsAy0N6Ut0bKb3FF_Y_zv7nO6HvzxNcgfn664,https://www.cassina.com/content/dam/ld/cassina/products/6/8/4/684/21_variant-image/684-684.jpg,Poltroncina 684: morbida e imbottita | Mario Bellini | Cassina,3840x2160,1600x1600,122.5,"sorgente 3840x2160, 160.5KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 3840x2160; niente scontorno/crop",
1,bellini-origlia-area__01.jpg,77.4,alta,Bellini Area,11,intondo.com,https://www.intondo.com/it/products/9256/illuminazione/lampade-da-soffitto/lampada-a-sospensione-area-50-di-mario-bellini-per-artemide,https://www.intondo.com/media/mounted_nas/app-models-product/2020/91067/intondo-area-50-pendant-lamp-by-mario-bellini-for-artemide-1136090.jpg,Lampada a sospensione Area 50 di Mario Bellini per Artemide,3456x2304,1600x1600,127.3,"sorgente 3456x2304, 71.8KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 3456x2304; niente scontorno/crop",
1,bellini-eclipse__01.jpg,74.4,alta,Bellini Eclipse,1,bellini.it,https://bellini.it/portfolio-articoli/eclipse/,https://bellini.it/wp-content/uploads/2021/06/SFONDO-ECLIPSE_020-1.jpg,Eclipse – Mario Bellini Architects,1920x800,1600x1600,247.5,"sorgente 1920x800, 405.0KB; sfondo chiaro pulito ai bordi (97%); q=96; immagine preservata intera: sorgente 1920x800; niente scontorno/crop",
1,bellini-le-bambole__01.jpg,145.0,alta,Bellini Le Bambole,8,bebitalia.com,https://www.bebitalia.com/it-it/it-le-bambole-poltrone.html,https://www.bebitalia.com/media/catalog/product/S/l/Slider_11_235336_bebitalia_armchair_Le-Bambole-22_29.jpg,Poltrona Le Bambole - B&B Italia,2549x1500,1600x1600,277.1,"sorgente 2549x1500, 156.0KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 2549x1500; niente scontorno/crop",
2,bellini-le-bambole__02.jpg,76.6,alta,Bellini Le Bambole,10,cambiaste.com,https://www.cambiaste.com/it/asta-0997/mario-bellini-divano-della-serie-le-bambole-310386,https://imageapi.cambiaste.com/api/lotto/immagine/310386.jpg,Mario Bellini : Divano della serie Le bambole - Asta Design - Cambi Casa  d'Aste,4000x4000,1600x1600,420.4,"sorgente 4000x4000, 1702.7KB; sfondo chiaro pulito ai bordi (98%); q=92; immagine preservata intera: sorgente 4000x4000; niente scontorno/crop",
1,bellini-le-bambole-sofa__01.jpg,45.2,media,Bellini Le Bambole Sofa,8,intondo.com,https://www.intondo.com/it/products/62314/sedute/divani/divano-le-bambole-rosso-e-bianco-di-mario-bellini-per-bb-italia-1972,https://www.intondo.com/media/mounted_nas/app-models-product/2023/793034/conversions/intondo-divano-le-bambole-rosso-e-bianco-di-mario-bellini-per-bb-italia-1972-3-large.webp,"Divano Le Bambole rosso e bianco di Mario Bellini per B&B Italia, 1972 |  intOndo",1280x962,1600x1600,428.3,"sorgente 1280x962, 199.8KB; sorgente con trasparenza; q=94; immagine preservata intera: sorgente 1280x962; niente scontorno/crop",
1,ponti-d153__01.jpg,81.4,alta,Ponti D.153.1,6,shop.mohd.it,https://shop.mohd.it/it/d-153-1-gio-ponti-poltrona.html,https://cdn.mohd.it/cache/image/format=webp/media/catalog/product/d/-/d-153-1-poltrona-gio-ponti-red-velvet-molteni.jpg,Molteni&C D.153.1 Gio Ponti Poltrona,1200x900,1600x1600,192.0,"sorgente 1200x900, 56.5KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1200x900; niente scontorno/crop",
1,starck-louisghost__01.jpg,73.0,alta,Starck Louis Ghost,13,moobilia.it,https://www.moobilia.it/prodotto/louis-ghost-kartell-2pz/?srsltid=AfmBOor2lzJNnPYHXGY9arIo8Igoi3GkuNg4IFrEveFJu1BkHhEimzlE,https://www.moobilia.it/wp-content/uploads/2020/12/louisghost_giallo_1.jpg,Louis Ghost - Sedia - Kartell - Philippe Starck - Moobilia,1500x1500,1600x1600,259.5,"sorgente 1500x1500, 112.2KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1500x1500; niente scontorno/crop",
1,magistretti-vicario__01.jpg,71.4,alta,Magistretti Vicario,6,archivio.dimanoinmano.it,https://archivio.dimanoinmano.it/it/cp226106/modernariato/sedie/poltrona,https://archivio.dimanoinmano.it/img/858954/full/modernariato/sedie/poltrona.jpg,"Poltrona 'Vicario', Vico Magistretti per Artemide Anni 60-70, Modernariato,  Sedie, dimanoinmano.it",1536x1536,1600x1600,242.9,"sorgente 1536x1536, 409.8KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1536x1536; niente scontorno/crop",
1,peressutti-elettra-chair__01.jpg,96.6,alta,Belgiojoso Elettra Chair,5,arflex.it,https://www.arflex.it/us/en/elettra-chair-gold-new-2026,https://www.arflex.it/media/01_global-content/00-catalogue/03-chairs-stools/elettra-sedia/elettra%20sedia%201600x900.jpg,Elettra chair gold new 2026 | Arflex,1600x900,1600x1600,242.1,"sorgente 1600x900, 266.6KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1600x900; niente scontorno/crop",
2,peressutti-elettra-chair__02.jpg,85.8,alta,Belgiojoso Elettra Chair,18,arflex.it,https://www.arflex.it/us/it/elettra,https://www.arflex.it/media/01_global-content/00-catalogue/03-chairs-stools/elettra-sedia/arflex-elettra-chair-08.jpg,"arflex – Sedia, poltrona Elettra design B.B.P.R. | Arflex",1600x900,1600x1600,110.6,"sorgente 1600x900, 101.4KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1600x900; niente scontorno/crop",
1,peressutti-elettra-armchair__01.jpg,97.8,alta,Belgiojoso Elettra Armchair,4,arflex.it,https://www.arflex.it/au/it/elettra-armchair,https://www.arflex.it/media/01_global-content/00-catalogue/02-armchairs/elettra-poltrona/arflex-elettra-armchair-08B.jpg,"arflex – Poltrona, sedia Elettra design B.B.P.R. | Arflex",1600x900,1600x1600,182.5,"sorgente 1600x900, 140.9KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 1600x900; niente scontorno/crop",
2,peressutti-elettra-armchair__02.jpg,69.6,alta,Belgiojoso Elettra Armchair,5,ltwidauctions.com,https://www.ltwidauctions.com/uk/auction-0006/elettra-armchairs-by-stdio-bbpr-for-arflex-in-velvet-and-iron-1725,https://api.ltwidauctions.com/api/lotto/immagine/1725.jpg,"B.B.P.R. BANFI, BELGIOIOSO, PERESSUTTI, ROGERS : Elettra armchairs by Stdio  BBPR for Arflex in velvet and iron - Auction MASTERPIECES & UNIQUE FINDS -  LTWID Auction House",1200x1200,1600x1600,199.6,"sorgente 1200x1200, 66.6KB; sfondo chiaro pulito ai bordi (93%); q=96; immagine preservata intera: sorgente 1200x1200; niente scontorno/crop",
1,mari-sof-sof__01.jpg,87.0,alta,Mari Sof Sof,3,designitaly.com,https://designitaly.com/it/products/chair-sof-sof-enzo-mari-driade?srsltid=AfmBOopmy7FBuoofEt2kpW4EjTgXAk2osjh7ApwFZbKxgVFGdDBlrB3m,http://designitaly.com/cdn/shop/products/sofsof-white.jpg?v=1648572719,Sedia SOF SOF di Enzo Mari per Driade. Acquista su Design Italy,2400x2400,1600x1600,346.9,"sorgente 2400x2400, 183.2KB; sfondo chiaro pulito ai bordi (100%); q=96; immagine preservata intera: sorgente 2400x2400; niente scontorno/crop",
